Escuela_ID;CURSO_NORMALIZADO;DESEMPEÑO;Alumno_ID
1869;6°;Avanzado;18
1869;6°;Básico;10
1869;6°;Crítico;4
1869;6°;Medio;24
1869;7°;Avanzado;18
1869;7°;Básico;10
1869;7°;Crítico;5
1869;7°;Medio;27
1875;2°;Avanzado;7
1875;2°;Básico;14
1875;2°;Crítico;13
1875;2°;Medio;10
1875;3°;Avanzado;27
1875;3°;Básico;6
1875;3°;Crítico;4
1875;3°;Medio;18
1875;4°;Avanzado;43
1875;4°;Básico;3
1875;4°;Crítico;2
1875;4°;Medio;17
1875;5°;Avanzado;36
1875;5°;Básico;5
1875;5°;Crítico;2
1875;5°;Medio;14
1875;6°;Avanzado;34
1875;6°;Básico;15
1875;6°;Crítico;1
1875;6°;Medio;13
1875;7°;Avanzado;49
1875;7°;Básico;2
1875;7°;Crítico;4
1875;7°;Medio;4
1877;2°;Avanzado;2
1877;2°;Básico;5
1877;2°;Crítico;15
1877;2°;Medio;5
1877;3°;Avanzado;11
1877;3°;Básico;4
1877;3°;Crítico;6
1877;3°;Medio;9
1877;4°;Avanzado;5
1877;4°;Básico;9
1877;4°;Crítico;3
1877;4°;Medio;10
1877;5°;Avanzado;4
1877;5°;Básico;6
1877;5°;Crítico;5
1877;5°;Medio;10
1877;6°;Avanzado;7
1877;6°;Básico;5
1877;6°;Crítico;3
1877;6°;Medio;13
1877;7°;Avanzado;2
1877;7°;Básico;7
1877;7°;Crítico;2
1877;7°;Medio;10
1878;2°;Avanzado;8
1878;2°;Básico;33
1878;2°;Crítico;10
1878;2°;Medio;11
1878;3°;Avanzado;27
1878;3°;Básico;14
1878;3°;Crítico;4
1878;3°;Medio;17
1878;4°;Avanzado;22
1878;4°;Básico;12
1878;4°;Crítico;2
1878;4°;Medio;23
1878;5°;Avanzado;12
1878;5°;Básico;16
1878;5°;Crítico;8
1878;5°;Medio;26
1878;6°;Avanzado;20
1878;6°;Básico;6
1878;6°;Crítico;2
1878;6°;Medio;36
1878;7°;Avanzado;12
1878;7°;Básico;12
1878;7°;Crítico;3
1878;7°;Medio;38
1882;2°;Avanzado;11
1882;2°;Básico;22
1882;2°;Crítico;12
1882;2°;Medio;12
1882;3°;Avanzado;15
1882;3°;Básico;14
1882;3°;Crítico;4
1882;3°;Medio;19
1882;4°;Avanzado;21
1882;4°;Básico;12
1882;4°;Crítico;3
1882;4°;Medio;15
1882;5°;Avanzado;15
1882;5°;Básico;9
1882;5°;Crítico;7
1882;5°;Medio;19
1882;6°;Avanzado;22
1882;6°;Básico;1
1882;6°;Medio;24
1882;7°;Avanzado;45
1882;7°;Básico;3
1882;7°;Medio;6
1883;2°;Avanzado;2
1883;2°;Básico;9
1883;2°;Crítico;17
1883;2°;Medio;5
1883;3°;Avanzado;8
1883;3°;Básico;8
1883;3°;Crítico;4
1883;3°;Medio;12
1883;4°;Avanzado;9
1883;4°;Básico;3
1883;4°;Crítico;2
1883;4°;Medio;7
1883;5°;Avanzado;13
1883;5°;Básico;6
1883;5°;Crítico;5
1883;5°;Medio;16
1883;6°;Avanzado;9
1883;6°;Básico;7
1883;6°;Crítico;3
1883;6°;Medio;13
1883;7°;Avanzado;10
1883;7°;Básico;9
1883;7°;Crítico;1
1883;7°;Medio;16
1884;2°;Avanzado;19
1884;2°;Básico;38
1884;2°;Crítico;25
1884;2°;Medio;26
1884;3°;Avanzado;39
1884;3°;Básico;34
1884;3°;Crítico;4
1884;3°;Medio;35
1884;4°;Avanzado;70
1884;4°;Básico;17
1884;4°;Crítico;6
1884;4°;Medio;51
1884;5°;Avanzado;43
1884;5°;Básico;24
1884;5°;Crítico;8
1884;5°;Medio;45
1884;6°;Avanzado;83
1884;6°;Básico;4
1884;6°;Crítico;6
1884;6°;Medio;27
1884;7°;Avanzado;45
1884;7°;Básico;16
1884;7°;Crítico;5
1884;7°;Medio;59
1885;2°;Avanzado;6
1885;2°;Básico;17
1885;2°;Crítico;6
1885;2°;Medio;2
1885;3°;Avanzado;9
1885;3°;Básico;12
1885;3°;Crítico;1
1885;3°;Medio;9
1885;4°;Avanzado;17
1885;4°;Básico;3
1885;4°;Crítico;1
1885;4°;Medio;10
1885;5°;Avanzado;6
1885;5°;Básico;4
1885;5°;Crítico;3
1885;5°;Medio;18
1885;6°;Avanzado;17
1885;6°;Básico;3
1885;6°;Medio;11
1885;7°;Avanzado;7
1885;7°;Básico;8
1885;7°;Crítico;3
1885;7°;Medio;13
1887;2°;Avanzado;1
1887;2°;Básico;3
1887;2°;Crítico;19
1887;2°;Medio;1
1887;3°;Avanzado;6
1887;3°;Básico;8
1887;3°;Crítico;5
1887;4°;Básico;6
1887;4°;Crítico;10
1887;4°;Medio;6
1887;5°;Avanzado;3
1887;5°;Básico;12
1887;5°;Crítico;14
1887;5°;Medio;4
1887;6°;Avanzado;4
1887;6°;Básico;6
1887;6°;Crítico;1
1887;6°;Medio;13
1887;7°;Avanzado;2
1887;7°;Básico;10
1887;7°;Crítico;8
1887;7°;Medio;6
1905;2°;Básico;4
1905;2°;Medio;2
1905;3°;Básico;4
1905;3°;Crítico;4
1905;4°;Básico;2
1905;4°;Crítico;6
1905;4°;Medio;2
1905;5°;Básico;6
1905;5°;Crítico;2
1905;5°;Medio;6
1905;6°;Básico;6
1905;6°;Crítico;1
1905;7°;Crítico;4
1905;7°;Medio;2
1908;2°;Básico;9
1908;2°;Crítico;46
1908;2°;Medio;4
1908;3°;Avanzado;6
1908;3°;Básico;16
1908;3°;Crítico;23
1908;3°;Medio;15
1908;4°;Avanzado;7
1908;4°;Básico;24
1908;4°;Crítico;8
1908;4°;Medio;17
1908;5°;Avanzado;7
1908;5°;Básico;17
1908;5°;Crítico;17
1908;5°;Medio;14
1908;6°;Avanzado;15
1908;6°;Básico;9
1908;6°;Crítico;8
1908;6°;Medio;11
1908;7°;Avanzado;8
1908;7°;Básico;17
1908;7°;Crítico;12
1908;7°;Medio;24
1909;2°;Avanzado;10
1909;2°;Básico;15
1909;2°;Crítico;9
1909;2°;Medio;14
1909;3°;Avanzado;25
1909;3°;Básico;6
1909;3°;Crítico;2
1909;3°;Medio;11
1909;4°;Avanzado;20
1909;4°;Básico;10
1909;4°;Crítico;3
1909;4°;Medio;16
1909;5°;Avanzado;8
1909;5°;Básico;12
1909;5°;Crítico;3
1909;5°;Medio;21
1909;6°;Avanzado;41
1909;6°;Básico;1
1909;6°;Crítico;2
1909;6°;Medio;6
1909;7°;Avanzado;12
1909;7°;Básico;4
1909;7°;Crítico;4
1909;7°;Medio;22
1910;2°;Avanzado;10
1910;2°;Básico;27
1910;2°;Crítico;18
1910;2°;Medio;19
1910;3°;Avanzado;29
1910;3°;Básico;14
1910;3°;Crítico;2
1910;3°;Medio;29
1910;4°;Avanzado;34
1910;4°;Básico;6
1910;4°;Crítico;1
1910;4°;Medio;18
1910;5°;Avanzado;22
1910;5°;Básico;10
1910;5°;Crítico;6
1910;5°;Medio;16
1910;6°;Avanzado;28
1910;6°;Básico;1
1910;6°;Crítico;1
1910;6°;Medio;11
1910;7°;Avanzado;19
1910;7°;Básico;3
1910;7°;Crítico;4
1910;7°;Medio;8
1913;2°;Avanzado;2
1913;2°;Básico;2
1913;2°;Crítico;1
1913;2°;Medio;6
1913;3°;Avanzado;9
1913;3°;Básico;6
1913;3°;Crítico;2
1913;3°;Medio;6
1913;4°;Avanzado;10
1913;4°;Básico;5
1913;4°;Medio;10
1913;5°;Avanzado;9
1913;5°;Básico;4
1913;5°;Crítico;5
1913;5°;Medio;11
1913;6°;Avanzado;14
1913;6°;Básico;1
1913;6°;Crítico;2
1913;6°;Medio;3
1913;7°;Avanzado;5
1913;7°;Básico;3
1913;7°;Crítico;1
1913;7°;Medio;22
1914;2°;Avanzado;1
1914;2°;Básico;9
1914;2°;Crítico;20
1914;2°;Medio;1
1914;3°;Básico;13
1914;3°;Crítico;10
1914;3°;Medio;5
1914;4°;Avanzado;1
1914;4°;Básico;13
1914;4°;Crítico;2
1914;4°;Medio;7
1914;5°;Avanzado;3
1914;5°;Básico;8
1914;5°;Crítico;17
1914;5°;Medio;3
1914;6°;Avanzado;7
1914;6°;Básico;4
1914;6°;Crítico;2
1914;6°;Medio;14
1914;7°;Avanzado;1
1914;7°;Básico;16
1914;7°;Crítico;4
1914;7°;Medio;8
1918;2°;Avanzado;5
1918;2°;Básico;9
1918;2°;Crítico;14
1918;2°;Medio;4
1918;3°;Avanzado;8
1918;3°;Básico;10
1918;3°;Crítico;7
1918;3°;Medio;6
1918;4°;Avanzado;16
1918;4°;Básico;7
1918;4°;Medio;9
1918;5°;Avanzado;14
1918;5°;Básico;6
1918;5°;Medio;10
1918;6°;Avanzado;15
1918;6°;Básico;5
1918;6°;Medio;7
1918;7°;Avanzado;12
1918;7°;Básico;4
1918;7°;Medio;14
1926;2°;Avanzado;9
1926;2°;Básico;18
1926;2°;Crítico;21
1926;2°;Medio;10
1926;3°;Avanzado;23
1926;3°;Básico;15
1926;3°;Crítico;5
1926;3°;Medio;20
1926;4°;Avanzado;24
1926;4°;Básico;15
1926;4°;Crítico;3
1926;4°;Medio;18
1926;5°;Avanzado;14
1926;5°;Básico;16
1926;5°;Crítico;4
1926;5°;Medio;27
1926;6°;Avanzado;19
1926;6°;Básico;13
1926;6°;Crítico;6
1926;6°;Medio;15
1926;7°;Avanzado;10
1926;7°;Básico;15
1926;7°;Crítico;6
1926;7°;Medio;36
1935;2°;Avanzado;7
1935;2°;Básico;6
1935;2°;Medio;9
1935;3°;Avanzado;16
1935;3°;Básico;2
1935;3°;Medio;8
1935;4°;Avanzado;6
1935;4°;Básico;2
1935;4°;Medio;3
1935;5°;Avanzado;7
1935;5°;Básico;3
1935;5°;Medio;9
1935;6°;Avanzado;9
1935;6°;Medio;6
1935;7°;Avanzado;6
1935;7°;Medio;7
1936;2°;Avanzado;4
1936;2°;Básico;10
1936;2°;Crítico;5
1936;2°;Medio;4
1936;3°;Avanzado;12
1936;3°;Básico;6
1936;3°;Crítico;1
1936;3°;Medio;10
1936;4°;Avanzado;10
1936;4°;Básico;5
1936;4°;Crítico;1
1936;4°;Medio;8
1936;5°;Avanzado;7
1936;5°;Básico;8
1936;5°;Crítico;3
1936;5°;Medio;10
1936;6°;Avanzado;10
1936;6°;Básico;3
1936;6°;Crítico;1
1936;6°;Medio;11
1936;7°;Avanzado;1
1936;7°;Básico;9
1936;7°;Crítico;3
1936;7°;Medio;14
1947;1°;Avanzado;35
1947;1°;Básico;8
1947;1°;Crítico;2
1947;1°;Medio;63
1947;2°;Avanzado;50
1947;2°;Básico;11
1947;2°;Medio;35
1947;3°;Avanzado;38
1947;3°;Básico;15
1947;3°;Crítico;8
1947;3°;Medio;39
1947;4°;Avanzado;44
1947;4°;Básico;7
1947;4°;Crítico;17
1947;4°;Medio;32
1947;5°;Avanzado;40
1947;5°;Básico;13
1947;5°;Crítico;5
1947;5°;Medio;33
1948;1°;Crítico;2
1948;3°;Crítico;3
1948;4°;Crítico;5
1948;5°;Crítico;1
1949;1°;Avanzado;10
1949;1°;Básico;12
1949;1°;Crítico;3
1949;1°;Medio;43
1949;2°;Avanzado;8
1949;2°;Básico;15
1949;2°;Crítico;18
1949;2°;Medio;28
1949;3°;Avanzado;4
1949;3°;Básico;5
1949;3°;Crítico;44
1949;3°;Medio;19
1951;1°;Avanzado;13
1951;1°;Básico;19
1951;1°;Crítico;3
1951;1°;Medio;60
1951;2°;Avanzado;9
1951;2°;Básico;34
1951;2°;Crítico;12
1951;2°;Medio;36
1951;3°;Avanzado;11
1951;3°;Básico;28
1951;3°;Crítico;17
1951;3°;Medio;38
1951;4°;Avanzado;7
1951;4°;Básico;26
1951;4°;Crítico;11
1951;4°;Medio;42
1951;5°;Avanzado;3
1951;5°;Básico;38
1951;5°;Crítico;13
1951;5°;Medio;26
1952;1°;Avanzado;8
1952;1°;Básico;3
1952;1°;Crítico;4
1952;1°;Medio;18
1952;2°;Básico;1
1952;2°;Crítico;1
1952;3°;Crítico;2
1952;4°;Crítico;3
1952;5°;Avanzado;3
1952;5°;Básico;7
1952;5°;Crítico;3
1952;5°;Medio;15
1953;1°;Básico;12
1953;1°;Medio;20
1953;2°;Avanzado;4
1953;2°;Básico;3
1953;2°;Crítico;9
1953;2°;Medio;13
1953;3°;Avanzado;8
1953;3°;Básico;3
1953;3°;Crítico;4
1953;3°;Medio;20
1953;4°;Avanzado;2
1953;4°;Básico;8
1953;4°;Crítico;1
1953;4°;Medio;21
1953;5°;Avanzado;1
1953;5°;Básico;8
1953;5°;Crítico;6
1953;5°;Medio;12
1954;1°;Avanzado;9
1954;1°;Básico;13
1954;1°;Crítico;4
1954;1°;Medio;58
1954;2°;Avanzado;16
1954;2°;Básico;15
1954;2°;Crítico;10
1954;2°;Medio;36
1954;3°;Avanzado;25
1954;3°;Básico;5
1954;3°;Crítico;9
1954;3°;Medio;29
1954;4°;Avanzado;9
1954;4°;Básico;8
1954;4°;Crítico;5
1954;4°;Medio;36
1954;5°;Avanzado;14
1954;5°;Básico;19
1954;5°;Crítico;5
1954;5°;Medio;25
1955;1°;Avanzado;15
1955;1°;Básico;4
1955;1°;Crítico;5
1955;1°;Medio;51
1955;2°;Avanzado;15
1955;2°;Básico;16
1955;2°;Crítico;3
1955;2°;Medio;21
1955;3°;Avanzado;11
1955;3°;Básico;8
1955;3°;Crítico;5
1955;3°;Medio;27
1955;4°;Avanzado;19
1955;4°;Básico;14
1955;4°;Crítico;2
1955;4°;Medio;34
1955;5°;Avanzado;4
1955;5°;Básico;19
1955;5°;Crítico;8
1955;5°;Medio;20
1956;1°;Avanzado;21
1956;1°;Básico;7
1956;1°;Crítico;4
1956;1°;Medio;64
1956;2°;Avanzado;51
1956;2°;Básico;13
1956;2°;Crítico;2
1956;2°;Medio;30
1956;3°;Avanzado;41
1956;3°;Básico;8
1956;3°;Crítico;8
1956;3°;Medio;37
1956;4°;Avanzado;21
1956;4°;Básico;16
1956;4°;Crítico;10
1956;4°;Medio;47
1956;5°;Avanzado;18
1956;5°;Básico;23
1956;5°;Crítico;17
1956;5°;Medio;34
1957;1°;Avanzado;10
1957;1°;Básico;7
1957;1°;Crítico;9
1957;1°;Medio;67
1957;2°;Avanzado;18
1957;2°;Básico;20
1957;2°;Crítico;5
1957;2°;Medio;49
1957;3°;Avanzado;13
1957;3°;Básico;18
1957;3°;Crítico;16
1957;3°;Medio;35
1957;4°;Avanzado;15
1957;4°;Básico;16
1957;4°;Crítico;4
1957;4°;Medio;47
1957;5°;Avanzado;6
1957;5°;Básico;22
1957;5°;Crítico;9
1957;5°;Medio;29
1958;1°;Avanzado;9
1958;1°;Básico;7
1958;1°;Crítico;7
1958;1°;Medio;41
1958;2°;Avanzado;9
1958;2°;Básico;22
1958;2°;Crítico;10
1958;2°;Medio;31
1958;3°;Avanzado;12
1958;3°;Básico;17
1958;3°;Crítico;5
1958;3°;Medio;27
1958;4°;Avanzado;10
1958;4°;Básico;13
1958;4°;Crítico;2
1958;4°;Medio;30
1958;5°;Avanzado;10
1958;5°;Básico;17
1958;5°;Crítico;9
1958;5°;Medio;22
1959;1°;Avanzado;20
1959;1°;Básico;3
1959;1°;Crítico;2
1959;1°;Medio;47
1959;2°;Avanzado;12
1959;2°;Básico;7
1959;2°;Crítico;3
1959;2°;Medio;41
1959;3°;Avanzado;5
1959;3°;Básico;14
1959;3°;Crítico;10
1959;3°;Medio;26
1959;4°;Avanzado;13
1959;4°;Básico;18
1959;4°;Crítico;8
1959;4°;Medio;23
1959;5°;Avanzado;14
1959;5°;Básico;15
1959;5°;Crítico;13
1959;5°;Medio;22
1960;1°;Crítico;2
1960;2°;Crítico;1
1960;3°;Avanzado;6
1960;3°;Básico;1
1960;3°;Crítico;2
1960;3°;Medio;7
1960;4°;Crítico;3
1960;4°;Medio;1
1960;5°;Avanzado;1
1960;5°;Básico;3
1960;5°;Crítico;4
1960;5°;Medio;7
1961;1°;Básico;6
1961;1°;Crítico;3
1961;1°;Medio;1
1961;2°;Básico;3
1961;2°;Crítico;3
1961;2°;Medio;2
1961;3°;Básico;2
1961;3°;Crítico;4
1961;4°;Básico;2
1961;4°;Crítico;7
1961;5°;Básico;1
1961;5°;Crítico;6
1962;1°;Avanzado;6
1962;1°;Básico;7
1962;1°;Crítico;1
1962;1°;Medio;22
1962;2°;Avanzado;6
1962;2°;Básico;7
1962;2°;Crítico;2
1962;2°;Medio;10
1962;3°;Avanzado;11
1962;3°;Básico;6
1962;3°;Crítico;5
1962;3°;Medio;20
1962;4°;Avanzado;3
1962;4°;Básico;4
1962;4°;Crítico;4
1962;4°;Medio;9
1962;5°;Avanzado;2
1962;5°;Básico;6
1962;5°;Crítico;2
1962;5°;Medio;13
1964;1°;Avanzado;7
1964;1°;Básico;16
1964;1°;Crítico;5
1964;1°;Medio;34
1964;2°;Avanzado;15
1964;2°;Básico;15
1964;2°;Crítico;5
1964;2°;Medio;25
1964;3°;Básico;26
1964;3°;Crítico;19
1964;3°;Medio;10
1964;4°;Avanzado;9
1964;4°;Básico;21
1964;4°;Crítico;8
1964;4°;Medio;14
1964;5°;Avanzado;4
1964;5°;Básico;15
1964;5°;Crítico;7
1964;5°;Medio;24
1970;1°;Avanzado;2
1970;1°;Básico;8
1970;1°;Crítico;7
1970;1°;Medio;44
1970;2°;Avanzado;3
1970;2°;Básico;20
1970;2°;Crítico;14
1970;2°;Medio;20
1970;3°;Avanzado;3
1970;3°;Básico;14
1970;3°;Crítico;18
1970;3°;Medio;20
1970;4°;Avanzado;8
1970;4°;Básico;16
1970;4°;Crítico;12
1970;4°;Medio;8
1970;5°;Avanzado;5
1970;5°;Básico;13
1970;5°;Crítico;11
1970;5°;Medio;12
1975;1°;Avanzado;30
1975;1°;Medio;1
1975;2°;Avanzado;4
1975;2°;Básico;1
1975;2°;Crítico;1
1975;2°;Medio;27
1975;3°;Avanzado;1
1975;3°;Básico;2
1975;3°;Crítico;1
1975;3°;Medio;12
1975;5°;Avanzado;1
1975;5°;Básico;1
1975;5°;Crítico;4
1975;5°;Medio;17
1979;1°;Avanzado;23
1979;1°;Básico;19
1979;1°;Crítico;7
1979;1°;Medio;69
1979;2°;Avanzado;31
1979;2°;Básico;42
1979;2°;Crítico;3
1979;2°;Medio;65
1979;3°;Avanzado;25
1979;3°;Básico;26
1979;3°;Crítico;8
1979;3°;Medio;69
1979;4°;Avanzado;22
1979;4°;Básico;32
1979;4°;Crítico;9
1979;4°;Medio;57
1979;5°;Avanzado;6
1979;5°;Básico;45
1979;5°;Crítico;9
1979;5°;Medio;68
1980;1°;Avanzado;26
1980;1°;Básico;2
1980;1°;Crítico;1
1980;1°;Medio;61
1980;2°;Avanzado;62
1980;2°;Básico;1
1980;2°;Crítico;1
1980;2°;Medio;18
1980;3°;Avanzado;55
1980;3°;Básico;2
1980;3°;Crítico;5
1980;3°;Medio;24
1980;4°;Avanzado;36
1980;4°;Básico;14
1980;4°;Crítico;5
1980;4°;Medio;40
1980;5°;Avanzado;33
1980;5°;Básico;17
1980;5°;Crítico;2
1980;5°;Medio;41
1985;1°;Avanzado;22
1985;1°;Básico;2
1985;1°;Crítico;4
1985;1°;Medio;32
1985;2°;Avanzado;37
1985;2°;Básico;3
1985;2°;Crítico;3
1985;2°;Medio;16
1985;3°;Avanzado;38
1985;3°;Básico;2
1985;3°;Crítico;1
1985;3°;Medio;15
1985;4°;Avanzado;30
1985;4°;Básico;1
1985;4°;Crítico;5
1985;4°;Medio;15
1985;5°;Avanzado;34
1985;5°;Básico;2
1985;5°;Crítico;7
1985;5°;Medio;16
1987;1°;Avanzado;8
1987;1°;Básico;11
1987;1°;Crítico;2
1987;1°;Medio;41
1987;2°;Avanzado;8
1987;2°;Básico;19
1987;2°;Crítico;11
1987;2°;Medio;19
1987;3°;Avanzado;11
1987;3°;Básico;11
1987;3°;Crítico;6
1987;3°;Medio;23
1987;4°;Avanzado;16
1987;4°;Básico;15
1987;4°;Crítico;3
1987;4°;Medio;21
1987;5°;Avanzado;5
1987;5°;Básico;17
1987;5°;Crítico;6
1987;5°;Medio;25
1989;1°;Avanzado;1
1989;1°;Básico;12
1989;1°;Crítico;5
1989;1°;Medio;16
1989;2°;Avanzado;3
1989;2°;Básico;8
1989;2°;Crítico;8
1989;2°;Medio;11
1989;3°;Avanzado;1
1989;3°;Básico;10
1989;3°;Crítico;9
1989;3°;Medio;9
1989;4°;Avanzado;2
1989;4°;Básico;8
1989;4°;Crítico;11
1989;4°;Medio;12
1989;5°;Básico;12
1989;5°;Crítico;8
1989;5°;Medio;6
1993;2°;Crítico;4
1993;3°;Avanzado;10
1993;3°;Básico;2
1993;3°;Crítico;5
1993;3°;Medio;15
1993;4°;Crítico;2
1993;5°;Básico;1
1993;5°;Crítico;3
1993;5°;Medio;15
1995;1°;Avanzado;4
1995;1°;Básico;4
1995;1°;Medio;19
1995;2°;Avanzado;5
1995;2°;Básico;7
1995;2°;Crítico;1
1995;2°;Medio;14
1995;3°;Avanzado;8
1995;3°;Básico;5
1995;3°;Crítico;2
1995;3°;Medio;16
1995;4°;Avanzado;3
1995;4°;Básico;8
1995;4°;Crítico;1
1995;4°;Medio;10
1995;5°;Avanzado;5
1995;5°;Básico;8
1995;5°;Crítico;1
1995;5°;Medio;13
1998;1°;Avanzado;8
1998;1°;Básico;16
1998;1°;Crítico;2
1998;1°;Medio;41
1998;2°;Avanzado;8
1998;2°;Básico;16
1998;2°;Crítico;10
1998;2°;Medio;31
1998;3°;Avanzado;6
1998;3°;Básico;18
1998;3°;Crítico;20
1998;3°;Medio;24
1998;4°;Avanzado;4
1998;4°;Básico;14
